点击月份,点击日期,点击时间,结算时间,创建时间,付款时间,淘宝付款时间,品牌名称,商品ID,商品标题,掌柜旺旺,店铺名称,商品数量,商品单价,类目名称,淘宝订单编号,淘宝子订单号,订单状态,订单类型,付款金额,结算金额,佣金比率,佣金金额,推广位ID,推广位名称,成交平台
2020-11,2020-11-30,2020-11-30 03:59:21,,2020-11-30 04:00:00,2020-11-30 04:00:11,2020-11-30 04:00:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7898206569071604271,,已付款,聚划算,93.23,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-30,2020-11-30 04:49:16,,2020-11-30 04:54:00,2020-11-30 04:54:44,2020-11-30 04:54:00,vita,8403355196480,【赠品】VITA褪黑素睡眠软糖5mg深度睡眠50粒褪黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8068905080669555631,,已失效,天猫,111.12,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-26,2020-11-26 02:30:29,,2020-11-30 04:38:00,2020-11-30 04:38:54,2020-11-30 04:38:00,vita,8389050710094,【火拼价】VITA褪黑素睡眠软糖5mg深度睡眠安瓶助眠软糖50粒褪黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7898206641313682469,,已付款,聚划算,105.29,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-29,2020-11-29 04:56:18,,2020-12-04 01:11:00,2020-12-04 01:11:22,2020-12-04 01:11:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8078202225699771202,,已付款,天猫,173.21,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-30,2020-11-30 03:45:48,,2020-12-04 00:46:00,2020-12-04 00:46:24,2020-12-04 00:46:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8076910463009254670,,已付款,天猫,112.33,,0.03,,18999737989260,TsleepI7,无线
2020-11,2020-11-24,2020-11-24 19:23:25,,2020-12-04 00:43:00,2020-12-04 00:43:17,2020-12-04 00:43:00,vita,8389801605463,VITA复合维生素女性综合孕妇叶酸生物素矿物质维生素ce营养软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8077684247847309472,,已付款,天猫,97.56,,0.03,,18999737889252,TsleepI3,无线
2020-11,2020-11-29,2020-11-29 04:33:09,,2020-12-03 21:01:00,2020-12-03 21:01:29,2020-12-03 21:01:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,8077408856232418301,,已付款,天猫,219.22,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-28,2020-11-28 04:49:53,,2020-12-03 18:53:00,2020-12-03 18:53:17,2020-12-03 18:53:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8077388552936780199,,已付款,天猫,113.23,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-29,2020-11-29 01:08:42,,2020-12-03 17:31:00,2020-12-03 17:31:28,2020-12-03 17:31:00,vita,8389801605463,VITA复合维生素女性综合孕妇叶酸生物素矿物质维生素ce营养软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7895415260627974960,,已付款,天猫,113.23,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-30,2020-11-30 20:38:54,,2020-12-03 16:47:00,2020-12-03 16:47:40,2020-12-03 16:47:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8077076937445873701,,已付款,天猫,102.57,,0.03,,18999737989260,TsleepI7,无线
2020-11,2020-11-30,2020-11-30 20:38:54,,2020-12-03 16:44:00,2020-12-03 16:44:33,2020-12-03 16:44:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8076789656394873701,,已失效,天猫,112.57,,0.03,,18999737989260,TsleepI7,无线
2020-11,2020-11-27,2020-11-27 01:45:27,,2020-12-03 12:48:00,2020-12-03 12:48:50,2020-12-03 12:48:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7899366306878749376,,已付款,天猫,113.21,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-19,2020-11-19 16:43:17,,2020-12-03 11:32:00,2020-12-03 11:32:16,2020-12-03 11:32:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8076668626565340839,,已付款,天猫,112.27,,0.03,,18999851989140,CsleepI43,无线
2020-11,2020-11-27,2020-11-27 11:05:40,,2020-12-03 09:53:00,2020-12-03 09:53:12,2020-12-03 09:53:00,vita,8389801605463,VITA复合维生素女性综合孕妇叶酸生物素矿物质维生素ce营养软糖,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,8075928032595058944,,已付款,天猫,220.05,,0.03,,18999732539364,TsleepI6,无线
2020-11,2020-11-22,2020-11-22 02:08:40,,2020-12-03 04:07:00,2020-12-03 04:07:27,2020-12-03 04:07:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8075695219966432626,,已付款,天猫,113.23,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-26,2020-11-26 02:55:00,,2020-12-03 02:03:00,2020-12-03 02:04:04,2020-12-03 02:03:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8074832479508404330,,已付款,天猫,112.38,,0.03,,18999737989260,TsleepI7,无线
2020-11,2020-11-27,2020-11-27 18:18:24,,2020-12-12 11:26:00,2020-12-12 11:26:56,2020-12-12 11:26:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8100865844183345660,,已付款,天猫,113.13,,0.03,,18999904689236,TstressI19,无线
2020-11,2020-11-29,2020-11-29 21:12:12,,2020-12-12 11:21:00,2020-12-12 11:21:07,2020-12-12 11:20:00,vita,8406736482903,【VITA褪黑素sleep安神助眠睡眠软糖原装10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,8099629783462272733,,已失效,天猫,0,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-29,2020-11-29 21:12:12,,2020-12-12 11:21:00,2020-12-12 11:21:07,2020-12-12 11:20:00,vita,8407039004177,【VITA元气舒压stress软糖缓解压力草莓柠檬口味10粒,vita软糖旗舰店,VITA软糖旗舰店,1,89,膳食营养补充食品,8099629783462272733,,已失效,天猫,0,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-29,2020-11-29 21:12:12,,2020-12-12 11:21:00,2020-12-12 11:21:07,2020-12-12 11:20:00,vita,8400562332581,【年终盛典】vita免疫防御益生菌益生元软糖原装正品30粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8099629783462272733,,已付款,天猫,90.34,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-29,2020-11-29 21:12:12,,2020-12-12 11:21:00,2020-12-12 11:21:07,2020-12-12 11:20:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,8099629783462272733,,已付款,天猫,162.51,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-28,2020-11-28 11:07:11,,2020-12-12 08:58:00,2020-12-12 08:58:41,2020-12-12 08:58:00,vita,8389562244648,【年终盛典】VITA元气舒压stress 软糖缓解压力心情草莓柠檬口味42粒,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,8100206180294487709,,已付款,天猫,198.46,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-28,2020-11-28 06:58:09,,2020-12-12 08:01:00,2020-12-12 08:03:19,2020-12-12 08:02:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8100120105570387701,,已付款,天猫,87.04,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-28,2020-11-28 06:58:09,,2020-12-12 08:01:00,2020-12-12 08:03:19,2020-12-12 08:02:00,vita,8389801605463,【年终盛典】VITA复合维生素女性综合叶酸生物素矿物质维生素ce营养软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8100120105570387701,,已付款,天猫,87.04,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-30,2020-11-30 02:50:38,,2020-12-11 14:31:00,2020-12-11 14:31:49,2020-12-11 14:31:00,vita,8389050710094,【年终盛典】VITA褪黑素睡眠软糖5mg深度睡眠安瓶助眠软糖50粒褪黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8096574174936070712,,已付款,天猫,106.33,,0.03,,18999737989260,TsleepI7,无线
2020-11,2020-11-30,2020-11-30 01:02:49,,2020-12-11 13:28:00,2020-12-11 13:29:31,2020-12-11 13:29:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8097475941369885941,,已付款,天猫,108.69,,0.03,,18999847139275,CsleepI51,无线
2020-11,2020-11-29,2020-11-29 00:52:16,,2020-12-11 10:49:00,2020-12-11 10:50:04,2020-12-11 10:49:00,vita,8394904596655,【年终盛典】VITA褪黑素睡眠软糖+女士复合维生素软糖组合套装,vita软糖旗舰店,VITA软糖旗舰店,1,538,膳食营养补充食品,8097055929871899778,,已失效,聚划算,195.56,,0.03,,18999852289131,CsleepI41,无线
2020-11,2020-11-30,2020-11-30 13:56:58,,2020-12-11 10:44:00,2020-12-11 10:45:01,2020-12-11 10:44:00,vita,8391485512245,【年终盛典】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8095691275371665571,,已失效,天猫,87.48,,0.03,,18999734739348,TsleepI17,无线
2020-11,2020-11-25,2020-11-25 17:17:52,,2020-12-02 00:16:00,2020-12-02 00:16:53,2020-12-02 00:16:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8073463509355861979,,已付款,天猫,107.56,,0.03,,18999823538897,TsleepI38,无线
2020-11,2020-11-29,2020-11-29 01:19:24,,2020-12-02 00:01:00,2020-12-02 00:02:11,2020-12-02 00:02:00,vita,8389038066663,VITA提高专注维生素focus清晰思维考研软糖36粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8063989136829031801,,已付款,天猫,122.4,,0.03,,18999810839150,TsleepI25,无线
2020-11,2020-11-19,2020-11-19 00:46:45,,2020-12-02 00:00:00,2020-12-02 00:00:36,2020-12-02 00:00:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7892670871171878363,,已付款,天猫,114.67,,0.03,,18999806489226,TsleepI24,无线
2020-11,2020-11-19,2020-11-19 00:46:45,,2020-12-02 00:00:00,2020-12-02 00:00:36,2020-12-02 00:00:00,vita,8389801469510,VITA维生素CE软糖美容角蛋白生物素护发护甲vc葡萄柚味60粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7892670871171878363,,已付款,天猫,120.74,,0.03,,18999806489226,TsleepI24,无线
2020-11,2020-11-28,2020-11-28 19:22:25,,2020-12-01 21:00:00,2020-12-01 21:00:08,2020-12-01 20:59:00,vita,8389050710094,VITA褪黑素睡眠软糖5mg深度睡眠安瓶助眠软糖50粒褪黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8071983042949931921,,已失效,天猫,131.52,,0.03,,18999809389175,TsleepI30,无线
2020-11,2020-11-28,2020-11-28 17:54:15,,2020-12-01 19:38:00,2020-12-01 19:38:43,2020-12-01 19:38:00,vita,8390650804296,VITA睡眠软糖助眠安神褪黑素软糖神经酰胺补水美颜软糖40粒,vita软糖旗舰店,VITA软糖旗舰店,2,269,膳食营养补充食品,7898822095477274772,,已付款,天猫,304.17,,0.03,,18999810839150,TsleepI25,无线
2020-11,2020-11-27,2020-11-27 04:07:57,,2020-12-01 19:16:00,2020-12-01 19:16:44,2020-12-01 19:16:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8071743966734423286,,已付款,天猫,113.09,,0.03,,18999832488942,CsleepI19,无线
2020-11,2020-11-19,2020-11-19 06:20:23,,2020-12-01 18:33:00,2020-12-01 18:34:07,2020-12-01 18:33:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8071640791307018085,,已付款,天猫,107.56,,0.03,,18999828889318,CsleepI27,无线
2020-11,2020-11-30,2020-11-30 01:10:09,,2020-12-01 13:35:00,2020-12-01 13:35:15,2020-12-01 13:35:00,vita,8404144602017,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,79,膳食营养补充食品,8072206065743879295,,已付款,天猫,44.24,,0.03,,18999810839150,TsleepI25,无线
2020-11,2020-11-18,2020-11-18 12:37:37,,2020-12-01 13:26:00,2020-12-01 13:26:36,2020-12-01 13:26:00,vita,8390650804296,VITA睡眠软糖助眠安神褪黑素软糖神经酰胺补水美颜软糖40粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8072164558607687744,,已付款,天猫,122.4,,0.03,,18999829839317,CsleepI20,无线
2020-11,2020-11-23,2020-11-23 17:20:46,,2020-12-01 12:10:00,2020-12-01 12:10:29,2020-12-01 12:10:00,vita,8406711827254,VITA褪黑素sleep安神助眠睡眠软糖原装10粒,vita软糖旗舰店,VITA软糖旗舰店,1,69.9,膳食营养补充食品,8071773309121399606,,已付款,天猫,25.73,,0.03,,18999810839150,TsleepI25,无线
2020-11,2020-11-21,2020-11-21 22:41:51,,2020-12-01 11:51:00,2020-12-01 11:51:38,2020-12-01 11:51:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7898635400642014975,,已付款,天猫,107.56,,0.03,,18999810839150,TsleepI25,无线
2020-11,2020-11-28,2020-11-28 22:08:44,,2020-12-01 11:36:00,2020-12-01 11:36:43,2020-12-01 11:36:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8071398296312923890,,已付款,天猫,113.23,,0.03,,18999819988964,TsleepI40,无线
2020-11,2020-11-30,2020-11-30 21:53:32,,2020-12-01 11:04:00,2020-12-01 11:04:59,2020-12-01 11:04:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8071768738622657846,,已付款,天猫,107.56,,0.03,,18999806489226,TsleepI24,无线
2020-11,2020-11-29,2020-11-29 01:39:31,,2020-12-11 14:05:00,2020-12-11 14:05:47,2020-12-11 14:05:00,vita,8389305835308,【年终盛典】VITA清澈美肌软糖美肤美容维生素AE软糖薄荷莓果味50粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8096474995608685406,,已失效,天猫,126.43,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-26,2020-11-26 21:05:07,,2020-12-11 13:56:00,2020-12-11 13:56:53,2020-12-11 13:56:00,vita,8390650804296,【年终盛典】VITA睡眠软糖助眠安神褪黑素软糖神经酰胺补水美颜软糖40粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8097285680231459972,,已付款,天猫,103.27,,0.03,,18999870489234,TstressI1,无线
2020-11,2020-11-26,2020-11-26 21:05:07,,2020-12-11 13:56:00,2020-12-11 13:56:53,2020-12-11 13:56:00,vita,8389305835308,【年终盛典】VITA清澈美肌软糖美肤美容维生素AE软糖薄荷莓果味50粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8097285680231459972,,已付款,天猫,108.72,,0.03,,18999870489234,TstressI1,无线
2020-11,2020-11-29,2020-11-29 22:54:08,,2020-12-11 11:37:00,2020-12-11 11:37:30,2020-12-11 11:37:00,vita,8389305835308,【年终盛典】VITA清澈美肌软糖美肤美容维生素AE软糖薄荷莓果味50粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8097082388693089254,,已付款,天猫,110.44,,0.03,,18999854239108,TmultiI6,无线
2020-11,2020-11-29,2020-11-29 22:54:08,,2020-12-11 11:37:00,2020-12-11 11:37:30,2020-12-11 11:37:00,vita,8389801605463,【年终盛典】VITA复合维生素女性综合叶酸生物素矿物质维生素ce营养软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8097082388693089254,,已付款,天猫,99.35,,0.03,,18999854239108,TmultiI6,无线
2020-11,2020-11-27,2020-11-27 20:12:55,,2020-12-11 10:50:00,2020-12-11 10:50:23,2020-12-11 10:50:00,vita,8389801353542,【年终盛典】VITA胶原蛋白水果糖skin亮肤紧致透明质酸蛋白质蓝莓味软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8095716403147357586,,已付款,天猫,101,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-27,2020-11-27 20:12:55,,2020-12-11 10:50:00,2020-12-11 10:50:23,2020-12-11 10:50:00,vita,8389050710094,【年终盛典】VITA褪黑素睡眠软糖5mg深度睡眠安瓶助眠软糖50粒褪黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8095716403147357586,,已付款,天猫,106.33,,0.03,,18999906039212,TstressI20,无线
2020-11,2020-11-29,2020-11-29 22:54:08,,2020-12-11 10:16:00,2020-12-11 10:16:53,2020-12-11 10:16:00,vita,8400562332581,【年终盛典】vita免疫防御益生菌益生元软糖原装正品30粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8096933385817089254,,已付款,天猫,112.3,,0.03,,18999854239108,TmultiI6,无线
2020-11,2020-11-29,2020-11-29 22:54:08,,2020-12-11 10:16:00,2020-12-11 10:16:53,2020-12-11 10:16:00,vita,8390650552313,【年终盛典】VITA成人复合维生素B12软糖男女士辅酶q10保健品百香果味60粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8096933385817089254,,已付款,天猫,106.67,,0.03,,18999854239108,TmultiI6,无线
2020-11,2020-11-30,2020-11-30 04:34:13,,2020-11-30 04:35:00,2020-11-30 04:35:46,2020-11-30 04:35:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7898175931022441477,,已付款,聚划算,87.56,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-30,2020-11-30 05:14:29,,2020-11-30 05:15:00,2020-11-30 05:16:12,2020-11-30 05:16:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8068612328663553331,,已付款,聚划算,91.3,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-30,2020-11-30 02:02:55,,2020-11-30 05:04:00,2020-11-30 05:04:22,2020-11-30 05:04:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8068890105615270846,,已付款,聚划算,92.87,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-30,2020-11-30 05:30:55,,2020-11-30 05:32:00,2020-11-30 05:32:36,2020-11-30 05:32:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8068621184213182786,,已付款,聚划算,93.11,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-30,2020-11-30 05:30:03,,2020-11-30 05:31:00,2020-11-30 05:32:05,2020-11-30 05:31:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8067819858799361394,,已付款,聚划算,92.75,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-30,2020-11-30 05:20:35,,2020-11-30 05:30:00,2020-11-30 05:30:24,2020-11-30 05:30:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8068617764471229519,,已付款,聚划算,87.56,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-19,2020-11-19 02:30:30,,2020-11-30 05:57:00,2020-11-30 05:57:29,2020-11-30 05:57:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8067817591121222548,,已付款,聚划算,112.08,,0.03,,18999725389323,VsleepI39,无线
2020-11,2020-11-23,2020-11-23 05:05:36,,2020-11-30 08:26:00,2020-11-30 08:27:12,2020-11-30 08:27:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7898189827387810470,,已失效,聚划算,110.22,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-30,2020-11-30 03:42:33,,2020-11-30 11:22:00,2020-11-30 11:22:17,2020-11-30 11:22:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8069040296472884921,,已付款,聚划算,89.92,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-23,2020-11-23 06:01:31,,2020-11-30 11:38:00,2020-11-30 11:38:25,2020-11-30 11:38:00,vita,8404144602017,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,3,79,膳食营养补充食品,8069371424995606730,,已付款,天猫,72.72,,0.03,,18999725389323,VsleepI39,无线
2020-11,2020-11-23,2020-11-23 05:11:44,,2020-11-30 12:02:00,2020-11-30 12:02:37,2020-11-30 12:02:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8069651254282820228,,已付款,聚划算,113.03,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-17,2020-11-17 05:39:01,,2020-11-30 14:43:00,2020-11-30 14:43:19,2020-11-30 14:43:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8069517728310043784,,已付款,聚划算,112.37,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-26,2020-11-26 03:38:28,,2020-11-30 15:45:00,2020-11-30 15:45:50,2020-11-30 15:45:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8069665327902839382,,已付款,聚划算,92.13,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-24,2020-11-24 01:50:09,,2020-11-30 16:55:00,2020-11-30 16:56:06,2020-11-30 16:55:00,vita,8390650804296,【火拼价】VITA睡眠软糖助眠安神褪黑素软糖神经酰胺补水美颜软糖40粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8070315958286206087,,已付款,聚划算,122.4,,0.03,,18999727239275,VsleepI51,无线
2020-11,2020-11-25,2020-11-25 05:49:38,,2020-11-30 21:22:00,2020-11-30 21:23:22,2020-11-30 21:23:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7898470735285696071,,已付款,聚划算,113.23,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-30,2020-11-30 02:54:41,,2020-11-30 23:37:00,2020-11-30 23:37:27,2020-11-30 23:37:00,vita,8391485512245,【火拼价】VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,7894514432648955656,,已付款,聚划算,93,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-25,2020-11-25 04:57:48,,2020-12-01 10:44:00,2020-12-01 10:44:06,2020-12-01 10:43:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8070420319195747936,,已付款,天猫,103.15,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-24,2020-11-24 00:27:32,,2020-12-01 12:54:00,2020-12-01 12:54:21,2020-12-01 12:54:00,vita,8391485512245,VITA褪黑素sleep安瓶助眠软糖睡眠糖sleepwell退黑素软糖,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8072112573670436398,,已付款,天猫,112.82,,0.03,,18999721388976,VsleepI31,无线
2020-11,2020-11-25,2020-11-25 04:18:49,,2020-12-01 18:38:00,2020-12-01 18:38:23,2020-12-01 18:38:00,vita,8400562332581,vita免疫防御益生菌益生元软糖原装正品30粒,vita软糖旗舰店,VITA软糖旗舰店,1,269,膳食营养补充食品,8072949430009758127,,已失效,天猫,131.25,,0.03,,18999721388976,VsleepI31,无线
